4471,10.25374734754877
4442,9.935959449981796
4413,9.76306857182256
4441,9.61647424406914
4842,9.543385404494817
4529,9.509090977063897
8131,9.445475928876153
8122,9.415450805335219
2389,9.394901433228139
8111,9.344289713722505
4543,9.286898748792993
4411,9.270205323528442
7225,9.262438315061358
4451,9.256125855881795
4412,9.212080547298157
6231,9.206785215818998
6213,9.19958256276146
4461,9.179208180910992
6212,9.131114877865043
2361,9.126790481218814
6244,9.10379653910428
4539,9.092774280117133
5322,9.088632661760943
2382,9.083418131790834
4841,9.040680042093356
5221,9.028396007887208
2381,9.026824079188323
7139,9.02409760256587
6233,9.013195660219344
6211,8.994506889249116
4531,8.988812898121562
4511,8.988614116725453
4453,8.94189826076511
4172,8.938165159464157
8134,8.905458358449795
6241,8.876608398124086
5419,8.870224729462732
6214,8.83883616217466
4532,8.838611514748019
4421,8.807633654493792
6232,8.789169067763291
4533,8.779000970240505
5617,8.778580903884007
3273,8.757998368089355
4133,8.74027698302142
4431,8.735357447790129
2362,8.709303690826028
3219,8.702038446041671
8121,8.680331392741177
4422,8.657608289094721
8113,8.648176819169036
2383,8.632686812105662
5242,8.625646802762928
3323,8.587150624299722
7224,8.551875340139594
4521,8.549913295652486
4481,8.542926585024745
5412,8.540819025778402
4452,8.540047502361507
4482,8.534956258468693
3327,8.534381329407434
7212,8.52482974682275
4111,8.520027464045342
4483,8.51875564987916
3261,8.500044032169349
5311,8.476770204935766
8114,8.467760338453004
5621,8.432733438644219
8123,8.42504833086212
5613,8.410585015655116
4163,8.402765855540407
5629,8.394722751060465
1133,8.385637875587143
6216,8.38275258211339
5312,8.38204718403887
6219,8.366440518606828
4152,8.362132952112804
3231,8.342751529257095
7211,8.339536126366111
6242,8.333057906854329
2371,8.31297116002799
2373,8.310371971539757
4884,8.286404495135535
4131,8.281254997786354
4513,8.245350335595681
5413,8.23156960529121
4161,8.203595024772195
7223,8.194772830976406
5171,8.182269346123537
6111,8.171158871891409
6116,8.169888198091925
2123,8.080313467682307
4181,8.069982100998462
5321,8.036946596785315
5313,8.035416450381689
5411,8.03212710725695
4191,8.01436341030894
3399,7.998822932030957
4931,7.974916973400745
5619,7.974537904563823
5614,7.960072673459784
6243,7.948803381581752
8139,7.915439510686099
5324,7.912315817144002
5172,7.909834172166341
5611,7.9051897177206945
4184,7.900342905544554
4121,7.884852219181051
5416,7.83896636942189
4541,7.803490556584413
5222,7.784695204145227
5111,7.7635618052557716
8129,7.749524663387735
5511,7.717888025138567
4189,7.705192539285615
6215,7.674883054227043
3339,7.671018146013091
4173,7.665380292670216
3371,7.657422837896775
6115,7.64414393648271
8112,7.639001099025762
8133,7.56889597159428
3329,7.551669634858977
1152,7.5291862759699955
3222,7.523145259822297
2213,7.5080233098653215
6221,7.493778686180503
5241,7.463277058923716
5616,7.459229794175065
5415,7.455886822669595
6239,7.453380927745269
3121,7.405428487642791
3118,7.39231074348763
3211,7.3912947811504495
3149,7.381014156334979
4142,7.355254341692852
4132,7.34318770299631
5414,7.31903422998059
8132,7.308157347086282
3279,7.287884513458155
7121,7.2861984421957935
4182,7.279038930374359
5323,7.270398582760174
5151,7.26827510857622
3335,7.2383938463793465
4921,7.221182315197636
3363,7.220794188615987
5223,7.219904592248959
3328,7.216972575338345
4885,7.207868740393606
2379,7.1938297305315535
4143,7.180090424271711
2372,7.165591193897383
6114,7.1354658593317435
3391,7.133937338075245
4859,7.119037204130825
4542,7.0570827181583695
5612,7.049795589008649
5615,7.009105413950853
4854,6.9981455085059565
4922,6.988568744584633
